clip_id,caption
clip_6236.mp4,"It is a green card with white text that reads ""die cut felt ornaments""."
clip_6237.mp4,"The ornaments are made of felt and have various shapes such as snowflakes, mittens, and stars."
clip_6238.mp4,The person is cutting out a paper snowflake using scissors and glue.
clip_6239.mp4,An advertisement for a pair of bluetooth headphones.
clip_6240.mp4,A man and a woman are standing in front of a counter with various tools on display.
clip_6241.mp4,"A man is talking to the camera and smiling while wearing a black t-shirt with the word ""happens"" written on it."
clip_6242.mp4,A woman in a white shirt standing in front of a news set.
clip_6243.mp4,A pile of prescriptions for fentanyl transfusion system.
clip_6244.mp4,A person is holding some pills in their hand and looking at them.
clip_6245.mp4,A person is making a terracotta pot in a garden.
clip_6246.mp4,A woman in a blue shirt is putting something in a plastic bag.
clip_6247.mp4,A person is putting dirt into a white container.
clip_6248.mp4,A person is cooking fish in a pot on a stove.
clip_6249.mp4,A person is cleaning shrimp in a kitchen sink using scissors.
clip_6250.mp4,A person is washing a piece of food in a sink.
clip_6251.mp4,A woman is preparing food in bowls on a counter.
clip_6252.mp4,A person is cooking food in an oven.
clip_6253.mp4,A person is making a casserole and serving it on a plate.
clip_6254.mp4,Two women are sitting at a news desk in a television studio and discussing their work.
clip_6255.mp4,A doctor is examining a patient in a hospital room.
clip_6256.mp4,A woman is talking to the camera in a hospital.
clip_6257.mp4,A woman in a yellow dress on a talk show.
clip_6258.mp4,Two people are shaking hands at a podium in front of an audience.
clip_6259.mp4,A woman in a blue dress on a red carpet.
clip_6260.mp4,A close up of a person holding a metal tube.
clip_6261.mp4,Person is using a tool to remove burrs from the surface of a plastic project enclosure.
clip_6262.mp4,A person is using a screwdriver to remove a screw from a pink plastic object.
clip_6263.mp4,A gamer is playing a first-person shooter game and getting shot by an enemy.
clip_6264.mp4,A video game showing a gun in a room.
clip_6265.mp4,A video game with a gun and a building in the background.
clip_6266.mp4,A bowl of green powder with the words moringa powder benefits.
clip_6267.mp4,A picture of a flower with the words moninga powder benefits.
clip_6268.mp4,"A picture of a purple flower with the words ""mongo powder benefits"" on it."
clip_6269.mp4,"It is a store with a variety of items for sale, including mugs and other objects hanging from the shelves."
clip_6270.mp4,A woman in a purple jacket is preparing food on a table.
clip_6271.mp4,"A black and white text that says, see the rest of this free episode on twin valley's vd."
clip_6272.mp4,A woman is picking up seaweed from the beach and putting it into a black trash can.
clip_6273.mp4,A person is picking up some weeds from a trash can.
clip_6274.mp4,A bowl filled with a mixture of greens and other things.
clip_6275.mp4,A man in uniform giving a speech in front of microphones.
clip_6276.mp4,A man in a military uniform with a quote.
clip_6277.mp4,A soldier aims a machine gun at a building.
clip_6278.mp4,A cartoon of a man holding a sign in a bathroom.
clip_6279.mp4,A cartoon of a man standing in front of a clock.
clip_6280.mp4,A cartoon drawing of two people standing next to each other.
clip_6281.mp4,A group of girl scouts are sitting on a couch in front of a fireplace and being interviewed by a reporter.
clip_6282.mp4,A group of girls in girl scout uniforms are sitting on a couch and talking to an interviewer.
clip_6283.mp4,A group of children standing on a grassy field with paddles in their hands.
clip_6284.mp4,A woman in a red jacket is walking down a carpet at an event.
clip_6285.mp4,The speaker is standing on a red carpet at an event and talking to the camera.
clip_6286.mp4,A bar chart that shows how much money has been invested in the global fintech industry.
clip_6287.mp4,A person pouring blue liquid into colorful cupcake liners.
clip_6288.mp4,A person pouring liquid into cups on a wooden table.
clip_6289.mp4,A black background with the words thanks for watching.
clip_6290.mp4,A man is pointing at a black disc on a table.
clip_6291.mp4,A close up of a piece of equipment in a room.
clip_6292.mp4,A bald man wearing glasses and a shirt is sitting in a workshop and talking to the camera.
clip_6293.mp4,A young man is working on a box in the woods.
clip_6294.mp4,Ants are crawling on a metal pipe in the forest.
clip_6295.mp4,The camera is looking up at the tops of trees on a sunny day.
clip_6296.mp4,Two men working on an old car in a garage.
clip_6297.mp4,A close up of a piece of machinery wrapped in plastic.
clip_6298.mp4,Two men are standing in a garage and talking to the camera.
clip_6299.mp4,"A lunch box with food in it and a sign that says ""i am thinking of you""."
clip_6300.mp4,A lunch tray with different compartments on a table.
clip_6301.mp4,"It is a lunch box with different food items such as chicken nuggets shaped like dinosaurs, goldfish, sliced grapes, and other snacks."
clip_6302.mp4,A pot of molten glass being poured into a mold.
clip_6303.mp4,A man in a leather jacket is working on something.
clip_6304.mp4,A man wearing a helmet and apron holding a large sword.
clip_6305.mp4,A man in a suit is holding a bottle of london pride beer and examining it closely.
clip_6306.mp4,There are many bottles of beer on a conveyor belt moving through a factory.
clip_6307.mp4,A close up of a conveyor belt with pipes on it.
clip_6308.mp4,A police officer directs the driver of a car in a parking lot.
clip_6309.mp4,A woman standing next to a car with a police officer standing next to it.
clip_6310.mp4,A man in a car being interviewed by a journalist.
clip_6311.mp4,Two littlest pet shop toy dogs on a table.
clip_6312.mp4,A close up of a toy cat wearing sunglasses.
clip_6313.mp4,A person holding a toy dog with a hat on it.
clip_6314.mp4,A person is using a scale to weigh some dough on a table.
clip_6315.mp4,A man in a chef's coat holding a piece of dough.
clip_6316.mp4,A person taking a pie out of an oven.
clip_6317.mp4,A young woman is holding a baby in her arms while sitting on a bed.
clip_6318.mp4,A baby sitting on the floor next to a gate.
clip_6319.mp4,A woman is holding a baby in her arms and the baby is looking up at her.
clip_6320.mp4,A newscast with a woman and a man.
clip_6321.mp4,A group of police officers standing around a crime scene.
clip_6322.mp4,There is a crime scene at night with police and media present.
clip_6323.mp4,A website page showing different types of pillows.
clip_6324.mp4,A person is measuring for the exact center of a pattern on a throw pillow.
clip_6325.mp4,A close up of a person sewing on a piece of fabric.
clip_6326.mp4,A person is painting a picture with a brush in a studio.
clip_6327.mp4,A man in a suit sitting on top of a table with a large screen in front of him.
clip_6328.mp4,"The game of poker is being played on a green screen, with various cards and symbols displayed."
clip_6329.mp4,A man and a woman are standing on top of a mountain with a view of the city in the background.
clip_6330.mp4,A man and woman standing next to a statue of jesus.
clip_6331.mp4,There is a man in a silver robot costume standing at an event.
clip_6332.mp4,A plate of tacos on a table next to a bowl of guacamole.
clip_6333.mp4,A person is preparing vegetables on a baking tray.
clip_6334.mp4,A woman is standing in front of a table with food on it and smiling at the camera.
clip_6335.mp4,A close up of a nokia windows phone.
clip_6336.mp4,Four colorful nokia cell phones lined up on a table.
clip_6337.mp4,A close up of a yellow cell phone.
clip_6338.mp4,A chef in a white shirt is mixing something in a blender.
clip_6339.mp4,A chef is preparing a dish in a silver bowl on a wooden table.
clip_6340.mp4,A person is preparing food on a counter with small bowls of food and a plate of vegetables.
clip_6341.mp4,"There is a group of people in a lobby or lounge area with a large window that looks out over a cityscape, the people are looking out the window and the person in the foreground is looking at something on their phone."
clip_6342.mp4,The skyline of a city at night with tall buildings and a fountain in the foreground.
clip_6343.mp4,A large city at night with smoke rising from tall buildings and fireworks in the sky.
clip_6344.mp4,A close up of an older man with glasses.
clip_6345.mp4,A bunch of bags of candy sitting on top of a table.
clip_6346.mp4,A group of people are gathered in a senior living community and they are receiving gifts from volunteers.
clip_6347.mp4,"A group of bottles with the words ""vegan protein"" on them."
clip_6348.mp4,A woman is sitting in front of a white wall and talking to the camera.
clip_6349.mp4,Three bottles of vega sport on a white background.
clip_6350.mp4,A person is touching a piece of cloth with a heart on it.
clip_6351.mp4,A close up of a shirt with a tag on it.
clip_6352.mp4,"A person is looking at a red shirt and wants to see if it's cold, but they can't remember the brand."
clip_6353.mp4,"It is a transcription of a video with the title ""the qualitative characteristics of financial information"" and the subject is ""commerce"" and the paper is ""accounting theory and practice""."
clip_6354.mp4,A woman wearing glasses and a jacket standing in front of a screen.
clip_6355.mp4,A sign that says the enhancing qualitative characteristics.
clip_6356.mp4,The speaker is a middle-aged woman wearing a blue shirt and talking to the camera.
clip_6357.mp4,A person is mixing ingredients in a bowl with a spoon.
clip_6358.mp4,A person is mixing corn and green onions in a bowl.
clip_6359.mp4,A young woman is sitting at a counter in a restaurant with a bottle of drink.
clip_6360.mp4,"A group of young men are standing in front of a bar, drinking wine and having fun."
clip_6361.mp4,An old man is sitting on a bench in a park and eating peanuts while talking to the camera.
clip_6362.mp4,A man is standing in a kitchen and talking to the camera.
clip_6363.mp4,Two bags of red meat sitting on a cutting board.
clip_6364.mp4,A poster with the words earthwork programs start your adventure with us today.
clip_6365.mp4,A person holding a smart phone with a book on it.
clip_6366.mp4,A person holding a cell phone with a picture of a man and a woman on it.
clip_6367.mp4,"The person is holding an 8-inch samsung galaxy tab 3 in their hand, and they are using it to watch a video of a car driving on a race track."
clip_6368.mp4,A video game screen showing a person standing in the middle of the screen.
clip_6369.mp4,A video game with a yellow circle in the middle.
clip_6370.mp4,A screenshot of a video game with text on it.
clip_6371.mp4,A man with a beard and facial hair standing in a bedroom next to a bed.
clip_6372.mp4,A man is drinking a beer from a bottle.
clip_6373.mp4,A man is holding a beer bottle and talking to another man.
clip_6374.mp4,The person is wearing a batman costume and standing in front of a building.
clip_6375.mp4,A man holding a batman costume in a bag.
clip_6376.mp4,A man is holding a yellow smiley face ball and smiling at the camera.
clip_6377.mp4,A person is holding up a device on a desk.
clip_6378.mp4,A person holding a plastic case on a desk.
clip_6379.mp4,A person is holding a piece of technology in their hand.
clip_6380.mp4,A colorful painting of a soccer player kicking a ball.
clip_6381.mp4,A manchester united player clapping his hands.
clip_6382.mp4,A man in a red shirt running on a soccer field.
clip_6383.mp4,A small boat with people on it goes under a bridge over a river with a small building in the background.
clip_6384.mp4,Two men standing next to each other on a boat.
clip_6385.mp4,A man and woman sitting in a room with a ship in the background.
clip_6386.mp4,A man in a suit and tie standing in the hallway of an office building with the doors open.
clip_6387.mp4,A man in a suit covering his ears in an office.
clip_6388.mp4,A man wearing a brown suit and tie is standing in a dark room.
clip_6389.mp4,A shiny hood ornament on a silver car.
clip_6390.mp4,A rolls royce convertible on display at an auto show.
clip_6391.mp4,A rolls royce convertible is on display at an auto show.
clip_6392.mp4,A man is in a spacecraft and he is talking to someone on the ground.
clip_6393.mp4,A black man in a space suit with his mouth open.
clip_6394.mp4,A scene from the movie star wars.
clip_6395.mp4,There is an image of a woman's eye with a blue and green background.
clip_6396.mp4,A picture of a globe with the word epoch written on it.
clip_6397.mp4,There is a man standing in front of an ancient building with a beard and a long robe.
clip_6398.mp4,Two men in suits sitting next to each other on a tv screen.
clip_6399.mp4,"A baseball game is being played on a tv screen, and the players are wearing different colors."
clip_6400.mp4,A baseball player at bat during a game.
clip_6401.mp4,A red mclaren sports car is parked in front of a grey metal wall.
clip_6402.mp4,A man driving a sports car with a smile on his face.
clip_6403.mp4,A man driving a sports car with a beard.
clip_6404.mp4,The logo for trek tips on a gray background.
clip_6405.mp4,A man is standing on a mountain and talking to the camera.
clip_6406.mp4,A group of hikers are walking on a trail in the mountain with clouds and mist surrounding them.
clip_6407.mp4,A person is playing a game on a nintendo 3ds.
clip_6408.mp4,A person is playing a video game on a nintendo 3ds and a playstation portable.
clip_6409.mp4,The person is holding a playstation vita and comparing it to a nintendo 3ds.
clip_6410.mp4,A girl is applying mascara to her eyelashes.
clip_6411.mp4,A girl holding up a brown bag in front of a mirror.
clip_6412.mp4,A woman is applying makeup on her face and talking to the camera.
clip_6413.mp4,There is a dark forest at night with trees and bushes.
clip_6414.mp4,A cemetery at night with a light shining on it.
clip_6415.mp4,A man is running towards a shed in the backyard of a house.
clip_6416.mp4,A woman is wearing black sunglasses and silver jewelry on her neck.
clip_6417.mp4,There is a necklace made of colorful beads on a mannequin.
clip_6418.mp4,"There is a table with various items on it, including necklaces, bracelets, and earrings."
clip_6419.mp4,A group of cricket players are sitting in a hotel lobby and having a conversation.
clip_6420.mp4,A facebook page with a picture of a group of people in yellow shirts.
clip_6421.mp4,A person is posting a picture of a man wearing a baseball cap on his instagram account.
clip_6422.mp4,A woman is sitting at a desk and smiling while talking to the camera.
clip_6423.mp4,"The person is a woman in a blue shirt and a man in a black shirt sitting at a wooden table, they are talking to each other."
clip_6424.mp4,"The room is a large open space with a high ceiling, there are people sitting at desks and talking to each other."
clip_6425.mp4,A woman with her hands up in front of her face.
clip_6426.mp4,A woman is lying on a bed and waving her arms up and down while wearing a cap.
clip_6427.mp4,Three women are on a video chat with a red subscribe button.
clip_6428.mp4,A green background with a quote about kelly barlow.
clip_6429.mp4,A woman is carving a pumpkin on a black counter.
clip_6430.mp4,A woman is making pumpkin muffins on a black background.
clip_6431.mp4,The person is playing an electric guitar on a stage with other musicians.
clip_6432.mp4,A bald man is sitting on a couch in a room with a window and he is looking at the camera.
clip_6433.mp4,"There is a guitar amplifier, guitar pedals and cables on a stage."
clip_6434.mp4,A young woman is sitting on a couch and talking to the camera.
clip_6435.mp4,A woman sitting on a couch holding a box.
clip_6436.mp4,A person vacuuming plastic wrapped clothing on the floor.
clip_6437.mp4,A woman sitting on a pile of logs holding a hammer.
clip_6438.mp4,A young woman is sitting on a lawn in a park and smiling at the camera. she is wearing a black jacket and glasses.
clip_6439.mp4,"A woman is sitting on a tree stump in a park, wearing a black jacket and pink gloves, and holding an axe."
clip_6440.mp4,A video game showing a group of soldiers in a snowy area.
clip_6441.mp4,The player is playing a first-person shooter game in a snowy urban environment.
clip_6442.mp4,The player is playing a first-person shooter game and shooting at enemies in a snowy environment.
clip_6443.mp4,A woman with her arms outstretched posing in front of candles.
clip_6444.mp4,There is a person in a costume standing in front of a door with decorations hanging from the ceiling and walls.
clip_6445.mp4,A man in a costume standing in a dimly lit room.
clip_6446.mp4,The person is rubbing brown sugar and black pepper into a bowl of raw salmon.
clip_6447.mp4,A man standing next to a grill on a picnic table.
clip_6448.mp4,A person is using a salmon spatula to cook salmon on a portable grill.
clip_6449.mp4,"A woman is sitting in the driver's seat of a car, wearing glasses and looking out the window."
clip_6450.mp4,"A group of people, including an elderly man and a woman in glasses, are smiling and laughing together at an event."
clip_6451.mp4,A judge in a courtroom holding a wooden gavel.
clip_6452.mp4,A man and a woman are talking on a news show with the city in the background.
clip_6453.mp4,A silver car driving down the street in front of a house.
clip_6454.mp4,A street with a sidewalk and homes in the background.
clip_6455.mp4,A picture of red blood cells in a red background.
clip_6456.mp4,A picture of a cell in a tv advertisement.
clip_6457.mp4,A picture of a blood cell in a red color.
clip_6458.mp4,A group of friends are sitting on the stairs and one of them is talking to the others.
clip_6459.mp4,A group of people performing on stage in front of a crowd.
clip_6460.mp4,A group of friends are sitting on the stairs and one of them is talking to the camera.
clip_6461.mp4,It is a scene from the movie thor: ragnarok where hulk is flying in a jet.
clip_6462.mp4,Two cartoon characters fighting in an arena.
clip_6463.mp4,A cartoon of a group of characters in a arena.
clip_6464.mp4,A close up of an ornate fence in front of a church.
clip_6465.mp4,A woman dressed as a nun standing next to a fence.
clip_6466.mp4,A person is holding old photographs on a wooden table.
clip_6467.mp4,A man is standing in front of a payphone with a red sky in the background.
clip_6468.mp4,A video game character standing in front of a building.
clip_6469.mp4,A man standing in a dark alleyway with his back to the camera.
clip_6470.mp4,The president of the united states and his entourage are driving in a black limousine through a city street.
clip_6471.mp4,A group of people are walking down the street in suits and ties.
clip_6472.mp4,The speaker is a man in a suit standing at a podium and speaking in front of a blue background.
clip_6473.mp4,The user is playing a game where they have to tap on falling cute animal characters.
clip_6474.mp4,A video game with the words solve mysterious puzzles.
clip_6475.mp4,A tv screen showing a number of different things to watch next.
clip_6476.mp4,The logo for path to the pros 2016.
clip_6477.mp4,A group of football players are practicing throwing and catching the ball on a football field.
clip_6478.mp4,A fitness trainer is talking to the camera in a gym.
clip_6479.mp4,A man with a beard and glasses is sitting in a chair and talking to the camera.
clip_6480.mp4,A bat falls on a wooden floor.
clip_6481.mp4,A man wearing leather gloves and a long sleeve shirt is standing in front of the camera.
clip_6482.mp4,A humpback whale is breaching out of the water in the ocean with a cloudy sky in the background.
clip_6483.mp4,The anatomy of a dinosaur.
clip_6484.mp4,A paleontologist is using a paintbrush to paint the bones of an ancient animal.
clip_6485.mp4,A woman in an apron mixing ingredients in a kitchen.
clip_6486.mp4,A woman in an apron is preparing food in a kitchen.
clip_6487.mp4,A woman in an apron is holding a torch in front of a tray of marshmallows.
clip_6488.mp4,A blurry image of a person's hand touching a device.
clip_6489.mp4,A close up of a finger pointing at a piece of paper.
clip_6490.mp4,A person is holding a usb cable in their hand.
clip_6491.mp4,A woman in a blue jacket and a pink headband.
clip_6492.mp4,The person is skiing down a slope with snow-covered mountains in the background.
clip_6493.mp4,A skier is skiing down a snowy mountain slope.
clip_6494.mp4,A man in a blue shirt sitting in front of a bookshelf.
clip_6495.mp4,A man wearing glasses and a suit with a headset is featured in a video.
clip_6496.mp4,A chicago bulls player holding a basketball during a game.
clip_6497.mp4,Doctors are performing surgery on a patient in an operating room.
clip_6498.mp4,A close up of a man in a suit holding a device.
clip_6499.mp4,A man in a black shirt speaking in front of a blue wall.
clip_6500.mp4,A man wearing a camouflage suit is standing next to a white pickup truck in a forest.
clip_6501.mp4,A person is holding a piece of camouflage fabric.
clip_6502.mp4,"Three different videos with the words youtube, digital snow and digital snow."
clip_6503.mp4,The speaker is discussing their youtube statistics and mentions that they are not a sponsored message.
clip_6504.mp4,A black background with the word subscribe written on it.
clip_6505.mp4,A bunch of different videos on a black background.
clip_6506.mp4,The cast of saved by the bell.
clip_6507.mp4,"There is a group of people gathered in a restaurant or bar, having a good time and enjoying food and drinks."
clip_6508.mp4,A man in a blue shirt standing in front of a yellow wall.
clip_6509.mp4,A close up of a person holding a piece of plastic.
clip_6510.mp4,There is a blue box filled with different types of nerf ammo.
clip_6511.mp4,A black background with the words part 2 in video description or on my channel.
clip_6512.mp4,A group of young soccer players are celebrating with a trophy on a stadium.
clip_6513.mp4,A young man in a blue and white jersey talking to a reporter.
clip_6514.mp4,A soccer game is being played on a stadium and the players are running on the field.
clip_6515.mp4,A man with curly hair sitting in a living room.
clip_6516.mp4,A picture of a man with a smile on his face.
clip_6517.mp4,A young man is sitting in a chair and talking to a woman who is sitting on a couch in a living room.
clip_6518.mp4,A large crowd of people are walking down a busy street.
clip_6519.mp4,An aerial view of a train track and a city street.
clip_6520.mp4,A man in a suit is sitting in front of a computer with a television in the background.
clip_6521.mp4,A woman is standing on a golf course and smiling at the camera.
clip_6522.mp4,A female golfer is swinging a golf club on a driving range.
clip_6523.mp4,A female golfer is swinging a golf club on a golf course.
clip_6524.mp4,There is a black background with white text on it.
clip_6525.mp4,A painting of a woman holding a child and a man holding a bible.
clip_6526.mp4,A black background with a quote from the bible.
clip_6527.mp4,A baby girl sitting in a stroller in a store.
clip_6528.mp4,A young man is standing in a furniture store and talking to the camera.
clip_6529.mp4,A woman is shopping in a grocery store with her baby in a carrier.
clip_6530.mp4,A woman holding up a blue shirt in front of a window.
clip_6531.mp4,The woman is holding a pink coat that appears to be made of leather.
clip_6532.mp4,A woman holding up a blue jacket on a hanger.
clip_6533.mp4,An old weight on a wooden table next to a plastic container.
clip_6534.mp4,There is a plastic container filled with water on a wooden table.
clip_6535.mp4,"There is a rusty metal plate on a wooden table with the word ""barbell"" written on it."
clip_6536.mp4,A woman is holding a car key and showing it to the camera.
clip_6537.mp4,A person is pointing at the engine of a red car.
clip_6538.mp4,A woman is talking to the camera in a bike shop.
clip_6539.mp4,A man in a suit and tie sitting at a desk.
clip_6540.mp4,"A blurry image of the olympic finals gymnastics in jacksonville, florida."
clip_6541.mp4,There is a gymnast performing on a blue mat in front of a large audience.
clip_6542.mp4,"A group of people, including children, are walking down a hallway in a hospital."
clip_6543.mp4,A newborn baby is swaddled in a blanket.
clip_6544.mp4,"A woman is holding a newborn baby in her arms, and the baby is wearing a white blanket."
clip_6545.mp4,A computer keyboard with a person's hand on it.
clip_6546.mp4,A man standing in front of a desk with a keyboard.
clip_6547.mp4,A person is typing on a black keyboard on a desk.
clip_6548.mp4,"There are three smartphones on a table, and they all have cameras and sim cards."
clip_6549.mp4,Three samsung galaxy s10 phones sitting on a table.
clip_6550.mp4,A pair of yellow plastic egg cups are sitting next to each other.
clip_6551.mp4,A close up of a finger on a black motorcycle.
clip_6552.mp4,A close up of a person's hand adjusting a valve on a motorcycle.
clip_6553.mp4,A close up of a finger touching the side of a motorcycle.
clip_6554.mp4,A woman giving a presentation in front of a screen with an image of a brain.
clip_6555.mp4,A man in a gray sweater standing in front of a whiteboard.
clip_6556.mp4,A young woman is standing in front of a whiteboard and speaking to an audience.
clip_6557.mp4,A white plate with yellow food on it.
clip_6558.mp4,A woman is eating a piece of tofu with chopsticks and smiling at the camera.
clip_6559.mp4,A baby holding up a like sign on a hardwood floor.
clip_6560.mp4,The user is holding a bunch of plastic rings on a black background.
clip_6561.mp4,The user is holding a bunch of plastic rings on a black background.
clip_6562.mp4,A person holding a piece of plastic with wires attached to it.
clip_6563.mp4,A woman in white pants and denim jacket standing in front of a mirror taking a picture of herself.
clip_6564.mp4,A woman is taking a selfie in front of a mirror while talking to the camera.
clip_6565.mp4,A woman holding a camera in front of a mannequin.
clip_6566.mp4,A woman is sitting on a couch and talking to someone in a cafe.
clip_6567.mp4,Two elderly men are having a conversation while standing in front of a fast food restaurant.
clip_6568.mp4,"A group of men are standing in front of a restaurant, and one of them is talking to the others."
clip_6569.mp4,A young man standing in a kitchen with blue gloves on.
clip_6570.mp4,A young man is mixing flour in a bowl with his hands.
clip_6571.mp4,A man is kneading dough in a kitchen.
clip_6572.mp4,A news anchor is sitting at a desk in front of a cityscape background and using a laptop computer.
clip_6573.mp4,A man is speaking into a microphone in front of a large crowd of people who are watching a television screen.
clip_6574.mp4,A group of men in white tank tops standing next to each other.
clip_6575.mp4,A hand pressing a button on a car's steering wheel.
clip_6576.mp4,A close up of a door handle on a blue car.
clip_6577.mp4,A blue car is driving on a road with the sun shining in the background.
clip_6578.mp4,"Four different types of people with the words ""survivor form science"" and ""survivor form art""."
clip_6579.mp4,A close up of a car's engine compartment.
clip_6580.mp4,A dashboard view of a car with a steering wheel.
clip_6581.mp4,A close up of a blue bicycle on a grassy field.
clip_6582.mp4,"A person is riding a bicycle on the sidewalk, and they shift into third gear."
clip_6583.mp4,"A person is riding a blue bike on the side of the road, and there are cars passing by."
clip_6584.mp4,A man is sitting in front of a microphone and talking to the camera.
clip_6585.mp4,"The person is wearing a black suit and white shirt, with a serious expression on his face."
clip_6586.mp4,There are two men standing in front of a glass display case filled with trophies and medals.
clip_6587.mp4,A man in a plaid shirt talks to the camera in a park with trees and woods in the background.
clip_6588.mp4,"A sign that says ""red jungle fowl"" with a picture of a man sitting in a chair."
clip_6589.mp4,The logo for america's heartland.
clip_6590.mp4,A chicken is walking in front of a car and a hose.
clip_6591.mp4,A hand holding a bottle of super clean in front of a car.
clip_6592.mp4,A person is washing a car tire with a hose and spraying it with water.
clip_6593.mp4,An aerial video shows a village in a mountainous area.
clip_6594.mp4,"A young child, possibly a toddler, is sitting in a red toy car, and a woman is trying to feed him a pacifier."
clip_6595.mp4,The person is holding some money in their hand.
clip_6596.mp4,A man in a suit and tie sitting on a tv set.
clip_6597.mp4,People are walking on the street and shopping in a market.
clip_6598.mp4,A man standing next to a blue and white car.
clip_6599.mp4,A group of men are standing around a table with glasses of wine in front of them.
clip_6600.mp4,There is a man wearing glasses standing in front of a group of people in a room with artwork on the walls.
clip_6601.mp4,A young man is playing the piano in a dimly lit room.
clip_6602.mp4,The back of a google pixel phone.
clip_6603.mp4,A smart speaker sitting on a table next to a pair of reading glasses.
clip_6604.mp4,The speaker is giving a presentation about google's new wireless earbuds.
clip_6605.mp4,A close up of a white appliance with wires attached to it.
clip_6606.mp4,A close up of a hand holding a small piece of metal.
clip_6607.mp4,A person working on a piece of electrical equipment.
clip_6608.mp4,The computer screen displays a minecraft game with various items and blocks.
clip_6609.mp4,The person is playing a video game on a computer screen.
clip_6610.mp4,"The user is playing a video game on their computer, and there are various objects in the background such as a wooden floor, a window with a view of the sea, and a blue wall."
clip_6611.mp4,A person is holding a box with a camera in it.
clip_6612.mp4,A television with a colorful picture on the screen in a dark room.
clip_6613.mp4,The techstick mini dlp led projector with android 7.
clip_6614.mp4,A man in a suit and tie is on the news.
clip_6615.mp4,"A female news reporter is standing outside in the cold, reporting live on a breaking news story."
clip_6616.mp4,A news reporter is reporting live on fern avenue in the city at night.
clip_6617.mp4,A group of toy figurines standing next to each other.
clip_6618.mp4,A group of toy figurines standing next to a pile of confetti.
clip_6619.mp4,A play set of a castle with people in it.
clip_6620.mp4,A man in a black shirt is standing in front of a shelf with various items on it.
clip_6621.mp4,A man in a black shirt is standing in front of a blue background and talking to the camera.
clip_6622.mp4,A person pouring a liquid into a plastic container.
clip_6623.mp4,A man sitting in front of a laptop with the words optimizing layouts with hierarchy viewer.
clip_6624.mp4,The video is about optimizing layouts with hierarchy viewer.
clip_6625.mp4,A picture of a man on a tablet with a picture of bacon.
clip_6626.mp4,An old tv sitting on a stand in a workshop.
clip_6627.mp4,A man and a woman are standing in front of a pizza oven and talking to the camera.
clip_6628.mp4,A woman in a white shirt standing in front of an american flag.
clip_6629.mp4,Two people are sitting at a table in a studio and discussing the news.
clip_6630.mp4,A group of people are sitting at a long table with microphones in front of them.
clip_6631.mp4,Two people are sitting at a news desk and discussing current events.
clip_6632.mp4,A cowboy is standing in front of an old wooden desk and smiling at the camera.
clip_6633.mp4,"Two men are sitting next to each other in front of a tent, one is wearing a cowboy hat and the other is wearing a suit."
clip_6634.mp4,A black and white poster for the real reel west.
clip_6635.mp4,Two anchors are sitting on a news desk with a cityscape background.
clip_6636.mp4,A woman with long hair is talking on a news show.
clip_6637.mp4,A woman speaking into a microphone at a toyota live event.
clip_6638.mp4,A news anchor standing in front of a large crowd.
clip_6639.mp4,A group of people are protesting on the street with banners and signs.
clip_6640.mp4,A group of buses are stopped on a city street.
clip_6641.mp4,A cartoon of three cats sitting on a couch.
clip_6642.mp4,Three cartoon cats standing in front of a shelf.
clip_6643.mp4,Three cartoon cats standing next to each other.
clip_6644.mp4,A woman is sitting in front of a blue background and talking to the camera.
clip_6645.mp4,A man and a woman sitting at a desk in front of a tv screen.
clip_6646.mp4,A woman is sitting in a chair and talking on a blue background.
clip_6647.mp4,A brick mailbox in the middle of a grassy area.
clip_6648.mp4,There is a man wearing a black t-shirt and sunglasses standing in front of a brick wall.
clip_6649.mp4,The view from the back of a red truck as it drives down a country road.
clip_6650.mp4,There are various kitchen appliances and utensils on a table.
clip_6651.mp4,A person is mixing ingredients in a bowl with an electric mixer.
clip_6652.mp4,A person is mixing chocolate in a metal bowl with a spatula.
clip_6653.mp4,A group of teenagers are standing in a school locker room and talking to each other.
clip_6654.mp4,A young man and woman are talking to each other in a school hallway.
clip_6655.mp4,A young man and woman are talking to each other in a school hallway.
clip_6656.mp4,A man is pointing his finger at the camera with a stormy sky in the background.
clip_6657.mp4,A person is holding a camera and taking a picture of the city through the car's windshield.
clip_6658.mp4,A man is standing on the edge of a cliff overlooking the grand canyon.
clip_6659.mp4,A young man is standing in front of a car engine. he is wearing a black shirt and has his hands on the engine.
clip_6660.mp4,A man working on a car engine with a screwdriver.
clip_6661.mp4,The man is wearing a black shirt and is standing in front of a white wall with some drawings on it.
clip_6662.mp4,A woman is cooking in the kitchen. she is wearing a black shirt and has dreadlocks.
clip_6663.mp4,There is a green screen with text on it.
clip_6664.mp4,There is a black background with white text on it.
clip_6665.mp4,A little boy sitting on the ground next to some green gourds.
clip_6666.mp4,A group of people are cooking food over an open flame on the ground using a large metal pot.
clip_6667.mp4,A hand reaching into a bowl of green chili.
clip_6668.mp4,A banner that says knitting and crochet video tutors.
clip_6669.mp4,The elderly woman is knitting a blue sweater using a pair of knitting needles.
clip_6670.mp4,An old person knitting with yarn on a table.
clip_6671.mp4,The person is holding a tactical pouch and removing items from it.
clip_6672.mp4,"The person is holding an olvera proof notebook, which is important for survival."
clip_6673.mp4,A person holding a small battery in their hand.
clip_6674.mp4,A youtube video editor screen shot.
